state,date,year,month,unemployment_rate,disaster_count_month,disaster_exposure_12m
New Mexico,2008-04-01,2008,4,3.5,1,2.0
New Mexico,2008-05-01,2008,5,3.9,0,2.0
New Mexico,2008-06-01,2008,6,4.8,1,3.0
New Mexico,2008-07-01,2008,7,5.1,0,3.0
New Mexico,2008-08-01,2008,8,4.7,2,5.0
New Mexico,2008-09-01,2008,9,4.5,0,5.0
New Mexico,2008-10-01,2008,10,4.6,0,5.0
New Mexico,2008-11-01,2008,11,4.9,0,4.0
New Mexico,2008-12-01,2008,12,5.2,0,4.0
New Mexico,2009-01-01,2009,1,6.1,0,4.0
New Mexico,2009-02-01,2009,2,6.3,0,4.0
New Mexico,2009-03-01,2009,3,6.3,0,4.0
New Mexico,2009-04-01,2009,4,6.1,0,3.0
New Mexico,2009-05-01,2009,5,6.6,1,4.0
New Mexico,2009-06-01,2009,6,7.7,0,3.0
New Mexico,2009-07-01,2009,7,8.0,0,3.0
New Mexico,2009-08-01,2009,8,7.5,0,1.0
New Mexico,2009-09-01,2009,9,7.5,0,1.0
New Mexico,2009-10-01,2009,10,7.5,0,1.0
New Mexico,2009-11-01,2009,11,7.5,0,1.0
New Mexico,2009-12-01,2009,12,7.5,0,1.0
New Mexico,2010-01-01,2010,1,8.4,0,1.0
New Mexico,2010-02-01,2010,2,8.2,0,1.0
New Mexico,2010-03-01,2010,3,7.9,0,1.0
New Mexico,2010-04-01,2010,4,7.5,0,1.0
New Mexico,2010-05-01,2010,5,7.5,1,1.0
New Mexico,2010-06-01,2010,6,8.4,1,2.0
New Mexico,2010-07-01,2010,7,8.6,0,2.0
New Mexico,2010-08-01,2010,8,7.9,0,2.0
New Mexico,2010-09-01,2010,9,7.6,7,9.0
New Mexico,2010-10-01,2010,10,7.4,0,9.0
New Mexico,2010-11-01,2010,11,7.5,0,9.0
New Mexico,2010-12-01,2010,12,7.2,0,9.0
New Mexico,2011-01-01,2011,1,7.7,0,9.0
New Mexico,2011-02-01,2011,2,7.4,0,9.0
New Mexico,2011-03-01,2011,3,6.9,16,25.0
New Mexico,2011-04-01,2011,4,6.7,4,29.0
New Mexico,2011-05-01,2011,5,6.7,0,28.0
New Mexico,2011-06-01,2011,6,7.9,10,37.0
New Mexico,2011-07-01,2011,7,8.0,0,37.0
New Mexico,2011-08-01,2011,8,7.4,0,37.0
New Mexico,2011-09-01,2011,9,7.2,0,30.0
New Mexico,2011-10-01,2011,10,7.0,0,30.0
New Mexico,2011-11-01,2011,11,6.8,6,36.0
New Mexico,2011-12-01,2011,12,6.8,0,36.0
New Mexico,2012-01-01,2012,1,7.3,0,36.0
New Mexico,2012-02-01,2012,2,7.2,0,36.0
New Mexico,2012-03-01,2012,3,6.7,0,20.0
New Mexico,2012-04-01,2012,4,6.4,0,16.0
New Mexico,2012-05-01,2012,5,6.6,2,18.0
New Mexico,2012-06-01,2012,6,7.7,3,11.0
New Mexico,2012-07-01,2012,7,7.9,0,11.0
New Mexico,2012-08-01,2012,8,7.1,5,16.0
New Mexico,2012-09-01,2012,9,6.7,0,16.0
New Mexico,2012-10-01,2012,10,6.6,0,16.0
New Mexico,2012-11-01,2012,11,6.5,0,10.0
New Mexico,2012-12-01,2012,12,6.6,0,10.0
New Mexico,2013-01-01,2013,1,7.4,0,10.0
New Mexico,2013-02-01,2013,2,7.0,0,10.0
New Mexico,2013-03-01,2013,3,6.6,0,10.0
New Mexico,2013-04-01,2013,4,6.4,0,10.0
New Mexico,2013-05-01,2013,5,6.6,0,8.0
New Mexico,2013-06-01,2013,6,7.7,1,6.0
New Mexico,2013-07-01,2013,7,7.7,0,6.0
New Mexico,2013-08-01,2013,8,6.9,0,1.0
New Mexico,2013-09-01,2013,9,6.7,12,13.0
New Mexico,2013-10-01,2013,10,6.7,27,40.0
New Mexico,2013-11-01,2013,11,6.5,0,40.0
New Mexico,2013-12-01,2013,12,6.4,0,40.0
New Mexico,2014-01-01,2014,1,6.9,0,40.0
New Mexico,2014-02-01,2014,2,6.9,0,40.0
New Mexico,2014-03-01,2014,3,6.6,0,40.0
New Mexico,2014-04-01,2014,4,5.9,0,40.0
New Mexico,2014-05-01,2014,5,6.3,0,40.0
New Mexico,2014-06-01,2014,6,7.2,0,39.0
New Mexico,2014-07-01,2014,7,7.5,0,39.0
New Mexico,2014-08-01,2014,8,6.8,0,39.0
New Mexico,2014-09-01,2014,9,6.3,0,27.0
New Mexico,2014-10-01,2014,10,6.1,16,16.0
New Mexico,2014-11-01,2014,11,6.2,0,16.0
New Mexico,2014-12-01,2014,12,5.9,0,16.0
New Mexico,2015-01-01,2015,1,6.7,0,16.0
New Mexico,2015-02-01,2015,2,6.6,0,16.0
New Mexico,2015-03-01,2015,3,6.2,0,16.0
New Mexico,2015-04-01,2015,4,6.2,0,16.0
New Mexico,2015-05-01,2015,5,6.6,0,16.0
New Mexico,2015-06-01,2015,6,7.4,0,16.0
New Mexico,2015-07-01,2015,7,7.6,0,16.0
New Mexico,2015-08-01,2015,8,6.8,0,16.0
New Mexico,2015-09-01,2015,9,6.5,0,16.0
New Mexico,2015-10-01,2015,10,6.4,0,0.0
New Mexico,2015-11-01,2015,11,6.3,0,0.0
New Mexico,2015-12-01,2015,12,6.1,0,0.0
New Mexico,2016-01-01,2016,1,6.5,0,0.0
New Mexico,2016-02-01,2016,2,6.4,0,0.0
New Mexico,2016-03-01,2016,3,6.3,0,0.0
New Mexico,2016-04-01,2016,4,6.3,0,0.0
New Mexico,2016-05-01,2016,5,6.3,0,0.0
New Mexico,2016-06-01,2016,6,7.5,2,2.0
New Mexico,2016-07-01,2016,7,7.8,1,3.0
New Mexico,2016-08-01,2016,8,7.1,0,3.0
New Mexico,2016-09-01,2016,9,7.0,0,3.0
New Mexico,2016-10-01,2016,10,6.8,0,3.0
New Mexico,2016-11-01,2016,11,6.6,0,3.0
New Mexico,2016-12-01,2016,12,6.5,0,3.0
New Mexico,2017-01-01,2017,1,7.1,0,3.0
New Mexico,2017-02-01,2017,2,6.9,0,3.0
New Mexico,2017-03-01,2017,3,6.3,0,3.0
New Mexico,2017-04-01,2017,4,6.1,0,3.0
New Mexico,2017-05-01,2017,5,5.9,0,3.0
New Mexico,2017-06-01,2017,6,6.7,1,2.0
New Mexico,2017-07-01,2017,7,7.0,0,1.0
New Mexico,2017-08-01,2017,8,6.2,0,1.0
New Mexico,2017-09-01,2017,9,5.6,0,1.0
New Mexico,2017-10-01,2017,10,5.3,0,1.0
New Mexico,2017-11-01,2017,11,5.3,0,1.0
New Mexico,2017-12-01,2017,12,5.0,1,2.0
New Mexico,2018-01-01,2018,1,5.5,0,2.0
New Mexico,2018-02-01,2018,2,5.2,0,2.0
New Mexico,2018-03-01,2018,3,4.7,0,2.0
New Mexico,2018-04-01,2018,4,4.4,0,2.0
New Mexico,2018-05-01,2018,5,4.3,0,2.0
New Mexico,2018-06-01,2018,6,5.6,2,3.0
New Mexico,2018-07-01,2018,7,5.6,0,3.0
New Mexico,2018-08-01,2018,8,5.0,0,3.0
New Mexico,2018-09-01,2018,9,4.7,0,3.0
New Mexico,2018-10-01,2018,10,4.7,0,3.0
New Mexico,2018-11-01,2018,11,4.8,0,3.0
New Mexico,2018-12-01,2018,12,4.9,0,2.0
New Mexico,2019-01-01,2019,1,5.6,0,2.0
New Mexico,2019-02-01,2019,2,5.1,0,2.0
New Mexico,2019-03-01,2019,3,4.7,1,3.0
New Mexico,2019-04-01,2019,4,4.6,0,3.0
New Mexico,2019-05-01,2019,5,4.7,0,3.0
New Mexico,2019-06-01,2019,6,5.7,0,1.0
New Mexico,2019-07-01,2019,7,6.0,0,1.0
New Mexico,2019-08-01,2019,8,5.0,0,1.0
New Mexico,2019-09-01,2019,9,4.6,0,1.0
New Mexico,2019-10-01,2019,10,4.6,0,1.0
New Mexico,2019-11-01,2019,11,4.7,0,1.0
New Mexico,2019-12-01,2019,12,4.6,0,1.0
New Mexico,2020-01-01,2020,1,5.3,0,1.0
New Mexico,2020-02-01,2020,2,5.1,0,1.0
New Mexico,2020-03-01,2020,3,6.3,82,82.0
New Mexico,2020-04-01,2020,4,8.4,69,151.0
New Mexico,2020-05-01,2020,5,9.3,0,151.0
New Mexico,2020-06-01,2020,6,9.6,0,151.0
New Mexico,2020-07-01,2020,7,10.1,0,151.0
New Mexico,2020-08-01,2020,8,8.5,0,151.0
New Mexico,2020-09-01,2020,9,8.7,0,151.0
New Mexico,2020-10-01,2020,10,7.8,0,151.0
New Mexico,2020-11-01,2020,11,7.9,0,151.0
New Mexico,2020-12-01,2020,12,8.1,0,151.0
New Mexico,2021-01-01,2021,1,8.5,0,151.0
New Mexico,2021-02-01,2021,2,8.2,0,151.0
New Mexico,2021-03-01,2021,3,7.7,0,69.0
New Mexico,2021-04-01,2021,4,7.6,1,1.0
New Mexico,2021-05-01,2021,5,7.2,0,1.0
New Mexico,2021-06-01,2021,6,8.4,0,1.0
New Mexico,2021-07-01,2021,7,8.0,0,1.0
New Mexico,2021-08-01,2021,8,6.9,0,1.0
New Mexico,2021-09-01,2021,9,6.0,0,1.0
New Mexico,2021-10-01,2021,10,5.7,0,1.0
New Mexico,2021-11-01,2021,11,5.6,0,1.0
New Mexico,2021-12-01,2021,12,5.1,0,1.0
New Mexico,2022-01-01,2022,1,5.6,0,1.0
New Mexico,2022-02-01,2022,2,5.0,0,1.0
New Mexico,2022-03-01,2022,3,4.4,0,1.0
New Mexico,2022-04-01,2022,4,4.1,6,6.0
New Mexico,2022-05-01,2022,5,3.9,7,13.0
New Mexico,2022-06-01,2022,6,4.7,0,13.0
New Mexico,2022-07-01,2022,7,4.4,0,13.0
New Mexico,2022-08-01,2022,8,3.7,0,13.0
New Mexico,2022-09-01,2022,9,3.4,0,13.0
New Mexico,2022-10-01,2022,10,3.3,0,13.0
New Mexico,2022-11-01,2022,11,3.3,0,13.0
New Mexico,2022-12-01,2022,12,3.1,0,13.0
New Mexico,2023-01-01,2023,1,3.8,0,13.0
New Mexico,2023-02-01,2023,2,3.7,0,13.0
New Mexico,2023-03-01,2023,3,3.2,0,13.0
New Mexico,2023-04-01,2023,4,3.1,1,8.0
New Mexico,2023-05-01,2023,5,3.4,2,3.0
New Mexico,2023-06-01,2023,6,4.3,0,3.0
New Mexico,2023-07-01,2023,7,4.5,0,3.0
New Mexico,2023-08-01,2023,8,3.9,0,3.0
New Mexico,2023-09-01,2023,9,3.6,0,3.0
New Mexico,2023-10-01,2023,10,3.6,0,3.0
New Mexico,2023-11-01,2023,11,3.5,0,3.0
New Mexico,2023-12-01,2023,12,3.4,0,3.0
New Mexico,2024-01-01,2024,1,3.8,0,3.0
New Mexico,2024-02-01,2024,2,3.8,0,3.0
New Mexico,2024-03-01,2024,3,3.5,0,3.0
New Mexico,2024-04-01,2024,4,3.5,0,2.0
New Mexico,2024-05-01,2024,5,3.8,1,1.0
New Mexico,2024-06-01,2024,6,4.9,11,12.0
New Mexico,2024-07-01,2024,7,5.3,0,12.0
New Mexico,2024-08-01,2024,8,4.5,1,13.0
New Mexico,2024-09-01,2024,9,4.1,0,13.0
New Mexico,2024-10-01,2024,10,4.2,0,13.0
New Mexico,2024-11-01,2024,11,4.2,1,14.0
New Mexico,2024-12-01,2024,12,3.9,0,14.0
New Mexico,2025-01-01,2025,1,4.6,0,14.0
New Mexico,2025-02-01,2025,2,4.3,0,14.0
New Mexico,2025-03-01,2025,3,3.8,0,14.0
New Mexico,2025-04-01,2025,4,3.5,1,15.0
New Mexico,2025-05-01,2025,5,4.1,0,14.0
New Mexico,2025-06-01,2025,6,4.7,3,6.0
New Mexico,2025-07-01,2025,7,5.2,8,14.0
New Mexico,2025-08-01,2025,8,4.3,0,13.0
New Mexico,2025-09-01,2025,9,4.0,0,13.0
New York,2006-01-01,2006,1,5.0,0,
New York,2006-02-01,2006,2,5.3,0,
New York,2006-03-01,2006,3,4.9,0,
New York,2006-04-01,2006,4,4.5,0,
New York,2006-05-01,2006,5,4.3,0,
New York,2006-06-01,2006,6,4.4,0,
New York,2006-07-01,2006,7,4.9,21,
New York,2006-08-01,2006,8,4.4,0,
New York,2006-09-01,2006,9,4.1,0,
New York,2006-10-01,2006,10,3.8,8,
New York,2006-11-01,2006,11,4.0,0,
New York,2006-12-01,2006,12,3.9,9,38.0
New York,2007-01-01,2007,1,4.8,0,38.0
New York,2007-02-01,2007,2,4.7,3,41.0
New York,2007-03-01,2007,3,4.2,0,41.0
New York,2007-04-01,2007,4,4.0,14,55.0
New York,2007-05-01,2007,5,4.0,0,55.0
New York,2007-06-01,2007,6,4.3,0,55.0
New York,2007-07-01,2007,7,4.8,3,37.0
New York,2007-08-01,2007,8,4.5,2,39.0
New York,2007-09-01,2007,9,4.3,0,39.0
New York,2007-10-01,2007,10,4.3,0,31.0
New York,2007-11-01,2007,11,4.3,0,31.0
New York,2007-12-01,2007,12,4.7,0,22.0
New York,2008-01-01,2008,1,5.3,0,22.0
New York,2008-02-01,2008,2,5.2,0,19.0
New York,2008-03-01,2008,3,5.0,0,19.0
New York,2008-04-01,2008,4,4.5,0,5.0
New York,2008-05-01,2008,5,4.8,0,5.0
New York,2008-06-01,2008,6,5.1,0,5.0
New York,2008-07-01,2008,7,5.4,0,2.0
New York,2008-08-01,2008,8,5.6,0,0.0
New York,2008-09-01,2008,9,5.5,0,0.0
New York,2008-10-01,2008,10,5.5,0,0.0
New York,2008-11-01,2008,11,5.9,0,0.0
New York,2008-12-01,2008,12,6.5,16,16.0
New York,2009-01-01,2009,1,7.7,0,16.0
New York,2009-02-01,2009,2,8.3,0,16.0
New York,2009-03-01,2009,3,8.2,9,25.0
New York,2009-04-01,2009,4,7.9,0,25.0
New York,2009-05-01,2009,5,8.1,0,25.0
New York,2009-06-01,2009,6,8.6,0,25.0
New York,2009-07-01,2009,7,8.7,0,25.0
New York,2009-08-01,2009,8,8.7,0,25.0
New York,2009-09-01,2009,9,8.6,6,31.0
New York,2009-10-01,2009,10,8.7,0,31.0
New York,2009-11-01,2009,11,8.6,0,31.0
New York,2009-12-01,2009,12,8.9,2,17.0
New York,2010-01-01,2010,1,9.6,0,17.0
New York,2010-02-01,2010,2,9.6,0,17.0
New York,2010-03-01,2010,3,9.2,0,8.0
New York,2010-04-01,2010,4,8.6,9,17.0
New York,2010-05-01,2010,5,8.4,0,17.0
New York,2010-06-01,2010,6,8.6,0,17.0
New York,2010-07-01,2010,7,8.8,0,17.0
New York,2010-08-01,2010,8,8.7,0,17.0
New York,2010-09-01,2010,9,8.4,0,11.0
New York,2010-10-01,2010,10,8.3,3,14.0
New York,2010-11-01,2010,11,8.4,0,14.0
New York,2010-12-01,2010,12,8.3,0,12.0
New York,2011-01-01,2011,1,9.0,0,12.0
New York,2011-02-01,2011,2,8.8,10,22.0
New York,2011-03-01,2011,3,8.3,0,22.0
New York,2011-04-01,2011,4,7.9,0,13.0
New York,2011-05-01,2011,5,7.9,0,13.0
New York,2011-06-01,2011,6,8.3,23,36.0
New York,2011-07-01,2011,7,8.5,0,36.0
New York,2011-08-01,2011,8,8.5,49,85.0
New York,2011-09-01,2011,9,8.3,30,115.0
New York,2011-10-01,2011,10,8.3,0,112.0
New York,2011-11-01,2011,11,8.2,0,112.0
New York,2011-12-01,2011,12,8.4,0,112.0
New York,2012-01-01,2012,1,9.2,0,112.0
New York,2012-02-01,2012,2,9.3,0,102.0
New York,2012-03-01,2012,3,8.9,0,102.0
New York,2012-04-01,2012,4,8.3,0,102.0
New York,2012-05-01,2012,5,8.5,0,102.0
New York,2012-06-01,2012,6,8.8,0,79.0
New York,2012-07-01,2012,7,9.2,0,79.0
New York,2012-08-01,2012,8,8.8,0,30.0
New York,2012-09-01,2012,9,8.2,0,0.0
New York,2012-10-01,2012,10,8.2,76,76.0
New York,2012-11-01,2012,11,8.0,0,76.0
New York,2012-12-01,2012,12,8.3,0,76.0
New York,2013-01-01,2013,1,9.2,0,76.0
New York,2013-02-01,2013,2,8.8,0,76.0
New York,2013-03-01,2013,3,8.1,0,76.0
New York,2013-04-01,2013,4,7.5,1,77.0
New York,2013-05-01,2013,5,7.7,0,77.0
New York,2013-06-01,2013,6,8.0,0,77.0
New York,2013-07-01,2013,7,8.1,16,93.0
New York,2013-08-01,2013,8,7.9,0,93.0
New York,2013-09-01,2013,9,7.5,0,93.0
New York,2013-10-01,2013,10,7.5,0,17.0
New York,2013-11-01,2013,11,7.0,0,17.0
New York,2013-12-01,2013,12,6.8,0,17.0
New York,2014-01-01,2014,1,7.3,0,17.0
New York,2014-02-01,2014,2,7.5,0,17.0
New York,2014-03-01,2014,3,7.0,0,17.0
New York,2014-04-01,2014,4,6.0,0,16.0
New York,2014-05-01,2014,5,6.2,0,16.0
New York,2014-06-01,2014,6,6.2,0,16.0
New York,2014-07-01,2014,7,6.5,11,11.0
New York,2014-08-01,2014,8,6.3,0,11.0
New York,2014-09-01,2014,9,5.7,0,11.0
New York,2014-10-01,2014,10,5.6,0,11.0
New York,2014-11-01,2014,11,5.6,0,11.0
New York,2014-12-01,2014,12,5.5,9,20.0
New York,2015-01-01,2015,1,6.2,0,20.0
New York,2015-02-01,2015,2,6.1,0,20.0
New York,2015-03-01,2015,3,5.6,0,20.0
New York,2015-04-01,2015,4,5.2,0,20.0
New York,2015-05-01,2015,5,5.2,0,20.0
New York,2015-06-01,2015,6,5.2,0,20.0
New York,2015-07-01,2015,7,5.4,0,9.0
New York,2015-08-01,2015,8,5.1,0,9.0
New York,2015-09-01,2015,9,4.7,0,9.0
New York,2015-10-01,2015,10,4.6,0,9.0
New York,2015-11-01,2015,11,4.7,0,9.0
New York,2015-12-01,2015,12,4.7,0,0.0
New York,2016-01-01,2016,1,5.2,0,0.0
New York,2016-02-01,2016,2,5.2,0,0.0
New York,2016-03-01,2016,3,5.0,0,0.0
New York,2016-04-01,2016,4,4.6,0,0.0
New York,2016-05-01,2016,5,4.4,0,0.0
New York,2016-06-01,2016,6,4.8,0,0.0
New York,2016-07-01,2016,7,5.2,0,0.0
New York,2016-08-01,2016,8,5.1,0,0.0
New York,2016-09-01,2016,9,4.9,0,0.0
New York,2016-10-01,2016,10,4.9,0,0.0
New York,2016-11-01,2016,11,4.6,0,0.0
New York,2016-12-01,2016,12,4.6,0,0.0
New York,2017-01-01,2017,1,5.1,0,0.0
New York,2017-02-01,2017,2,5.2,0,0.0
New York,2017-03-01,2017,3,4.6,0,0.0
New York,2017-04-01,2017,4,4.4,0,0.0
New York,2017-05-01,2017,5,4.4,0,0.0
New York,2017-06-01,2017,6,4.6,0,0.0
New York,2017-07-01,2017,7,4.9,28,28.0
New York,2017-08-01,2017,8,4.9,0,28.0
New York,2017-09-01,2017,9,4.5,0,28.0
New York,2017-10-01,2017,10,4.4,0,28.0
New York,2017-11-01,2017,11,4.3,8,36.0
New York,2017-12-01,2017,12,4.4,0,36.0
New York,2018-01-01,2018,1,4.9,0,36.0
New York,2018-02-01,2018,2,4.9,0,36.0
New York,2018-03-01,2018,3,4.5,0,36.0
New York,2018-04-01,2018,4,4.0,0,36.0
New York,2018-05-01,2018,5,3.6,0,36.0
New York,2018-06-01,2018,6,4.1,0,36.0
New York,2018-07-01,2018,7,4.2,0,8.0
New York,2018-08-01,2018,8,4.1,0,8.0
New York,2018-09-01,2018,9,3.6,0,8.0
New York,2018-10-01,2018,10,3.6,7,15.0
New York,2018-11-01,2018,11,3.6,0,7.0
New York,2018-12-01,2018,12,3.9,0,7.0
New York,2019-01-01,2019,1,4.5,0,7.0
New York,2019-02-01,2019,2,4.4,0,7.0
New York,2019-03-01,2019,3,4.1,0,7.0
New York,2019-04-01,2019,4,3.5,0,7.0
New York,2019-05-01,2019,5,3.6,0,7.0
New York,2019-06-01,2019,6,3.7,0,7.0
New York,2019-07-01,2019,7,4.1,0,7.0
New York,2019-08-01,2019,8,4.1,0,7.0
New York,2019-09-01,2019,9,3.6,0,7.0
New York,2019-10-01,2019,10,3.7,0,0.0
New York,2019-11-01,2019,11,3.6,0,0.0
New York,2019-12-01,2019,12,3.7,18,18.0
New York,2020-01-01,2020,1,4.3,0,18.0
New York,2020-02-01,2020,2,4.3,0,18.0
New York,2020-03-01,2020,3,5.2,130,148.0
New York,2020-04-01,2020,4,15.2,0,148.0
New York,2020-05-01,2020,5,16.7,0,148.0
New York,2020-06-01,2020,6,13.4,0,148.0
New York,2020-07-01,2020,7,13.0,0,148.0
New York,2020-08-01,2020,8,10.8,0,148.0
New York,2020-09-01,2020,9,10.0,0,148.0
New York,2020-10-01,2020,10,8.8,7,155.0
New York,2020-11-01,2020,11,8.3,0,155.0
New York,2020-12-01,2020,12,8.4,0,137.0
New York,2021-01-01,2021,1,9.1,0,137.0
New York,2021-02-01,2021,2,9.0,0,137.0
New York,2021-03-01,2021,3,8.4,0,7.0
New York,2021-04-01,2021,4,7.8,0,7.0
New York,2021-05-01,2021,5,7.1,0,7.0
New York,2021-06-01,2021,6,7.6,0,7.0
New York,2021-07-01,2021,7,7.4,0,7.0
New York,2021-08-01,2021,8,7.0,26,33.0
New York,2021-09-01,2021,9,6.0,28,61.0
New York,2021-10-01,2021,10,5.6,9,63.0
New York,2021-11-01,2021,11,5.2,0,63.0
New York,2021-12-01,2021,12,5.0,0,63.0
New York,2022-01-01,2022,1,5.6,0,63.0
New York,2022-02-01,2022,2,5.4,0,63.0
New York,2022-03-01,2022,3,4.8,0,63.0
New York,2022-04-01,2022,4,4.2,0,63.0
New York,2022-05-01,2022,5,4.0,0,63.0
New York,2022-06-01,2022,6,4.2,0,63.0
New York,2022-07-01,2022,7,4.4,0,63.0
New York,2022-08-01,2022,8,4.3,0,37.0
New York,2022-09-01,2022,9,3.6,0,9.0
New York,2022-10-01,2022,10,3.7,0,0.0
New York,2022-11-01,2022,11,3.8,11,11.0
New York,2022-12-01,2022,12,3.8,2,13.0
New York,2023-01-01,2023,1,4.4,0,13.0
New York,2023-02-01,2023,2,4.5,0,13.0
New York,2023-03-01,2023,3,4.1,5,18.0
New York,2023-04-01,2023,4,3.5,0,18.0
New York,2023-05-01,2023,5,3.8,0,18.0
New York,2023-06-01,2023,6,4.0,0,18.0
New York,2023-07-01,2023,7,4.1,9,27.0
New York,2023-08-01,2023,8,4.4,0,27.0
New York,2023-09-01,2023,9,3.9,0,27.0
New York,2023-10-01,2023,10,4.1,0,27.0
New York,2023-11-01,2023,11,3.9,0,16.0
New York,2023-12-01,2023,12,4.0,0,14.0
New York,2024-01-01,2024,1,4.4,3,17.0
New York,2024-02-01,2024,2,4.6,0,17.0
New York,2024-03-01,2024,3,4.3,0,12.0
New York,2024-04-01,2024,4,3.9,0,12.0
New York,2024-05-01,2024,5,4.0,0,12.0
New York,2024-06-01,2024,6,4.3,0,12.0
New York,2024-07-01,2024,7,4.8,0,3.0
New York,2024-08-01,2024,8,4.8,6,9.0
New York,2024-09-01,2024,9,4.0,12,21.0
New York,2024-10-01,2024,10,4.2,3,24.0
New York,2024-11-01,2024,11,4.2,1,25.0
New York,2024-12-01,2024,12,4.2,0,25.0
New York,2025-01-01,2025,1,4.6,0,22.0
New York,2025-02-01,2025,2,4.3,0,22.0
New York,2025-03-01,2025,3,4.1,0,22.0
New York,2025-04-01,2025,4,3.7,0,22.0
New York,2025-05-01,2025,5,3.5,0,22.0
New York,2025-06-01,2025,6,3.8,0,22.0
New York,2025-07-01,2025,7,4.6,0,22.0
New York,2025-08-01,2025,8,4.7,0,16.0
New York,2025-09-01,2025,9,4.7,0,4.0
North Carolina,2006-01-01,2006,1,4.9,0,
North Carolina,2006-02-01,2006,2,5.0,0,
North Carolina,2006-03-01,2006,3,4.6,0,
North Carolina,2006-04-01,2006,4,4.4,0,
North Carolina,2006-05-01,2006,5,4.6,0,
North Carolina,2006-06-01,2006,6,4.9,0,
North Carolina,2006-07-01,2006,7,5.2,0,
North Carolina,2006-08-01,2006,8,4.9,0,
North Carolina,2006-09-01,2006,9,4.5,0,
North Carolina,2006-10-01,2006,10,4.4,0,
North Carolina,2006-11-01,2006,11,4.7,0,
North Carolina,2006-12-01,2006,12,4.5,0,0.0
North Carolina,2007-01-01,2007,1,5.0,0,0.0
North Carolina,2007-02-01,2007,2,4.9,0,0.0
North Carolina,2007-03-01,2007,3,4.5,0,0.0
North Carolina,2007-04-01,2007,4,4.4,0,0.0
North Carolina,2007-05-01,2007,5,4.6,0,0.0
North Carolina,2007-06-01,2007,6,4.9,0,0.0
North Carolina,2007-07-01,2007,7,5.0,0,0.0
North Carolina,2007-08-01,2007,8,4.8,0,0.0
North Carolina,2007-09-01,2007,9,4.5,0,0.0
North Carolina,2007-10-01,2007,10,4.6,0,0.0
North Carolina,2007-11-01,2007,11,4.7,0,0.0
North Carolina,2007-12-01,2007,12,4.8,0,0.0
North Carolina,2008-01-01,2008,1,5.3,0,0.0
North Carolina,2008-02-01,2008,2,5.2,0,0.0
North Carolina,2008-03-01,2008,3,5.1,0,0.0
North Carolina,2008-04-01,2008,4,4.7,0,0.0
North Carolina,2008-05-01,2008,5,5.3,0,0.0
North Carolina,2008-06-01,2008,6,5.6,3,3.0
North Carolina,2008-07-01,2008,7,5.9,0,3.0
North Carolina,2008-08-01,2008,8,5.8,0,3.0
North Carolina,2008-09-01,2008,9,5.3,0,3.0
North Carolina,2008-10-01,2008,10,5.5,4,7.0
North Carolina,2008-11-01,2008,11,7.9,0,7.0
North Carolina,2008-12-01,2008,12,9.0,0,7.0
North Carolina,2009-01-01,2009,1,10.6,0,7.0
North Carolina,2009-02-01,2009,2,11.2,0,7.0
North Carolina,2009-03-01,2009,3,11.2,0,7.0
North Carolina,2009-04-01,2009,4,10.8,0,7.0
North Carolina,2009-05-01,2009,5,11.0,0,7.0
North Carolina,2009-06-01,2009,6,11.2,0,4.0
North Carolina,2009-07-01,2009,7,11.1,0,4.0
North Carolina,2009-08-01,2009,8,10.8,0,4.0
North Carolina,2009-09-01,2009,9,10.3,0,4.0
North Carolina,2009-10-01,2009,10,10.4,0,0.0
North Carolina,2009-11-01,2009,11,10.5,0,0.0
North Carolina,2009-12-01,2009,12,10.8,0,0.0
North Carolina,2010-01-01,2010,1,11.8,0,0.0
North Carolina,2010-02-01,2010,2,11.9,14,14.0
North Carolina,2010-03-01,2010,3,11.5,0,14.0
North Carolina,2010-04-01,2010,4,10.8,0,14.0
North Carolina,2010-05-01,2010,5,10.7,0,14.0
North Carolina,2010-06-01,2010,6,10.8,0,14.0
North Carolina,2010-07-01,2010,7,10.8,0,14.0
North Carolina,2010-08-01,2010,8,10.5,0,14.0
North Carolina,2010-09-01,2010,9,10.0,30,44.0
North Carolina,2010-10-01,2010,10,10.1,14,58.0
North Carolina,2010-11-01,2010,11,10.6,0,58.0
North Carolina,2010-12-01,2010,12,10.5,0,58.0
North Carolina,2011-01-01,2011,1,11.2,0,58.0
North Carolina,2011-02-01,2011,2,10.8,0,44.0
North Carolina,2011-03-01,2011,3,10.4,0,44.0
North Carolina,2011-04-01,2011,4,9.9,20,64.0
North Carolina,2011-05-01,2011,5,10.2,0,64.0
North Carolina,2011-06-01,2011,6,10.7,0,64.0
North Carolina,2011-07-01,2011,7,10.7,2,66.0
North Carolina,2011-08-01,2011,8,10.6,72,138.0
North Carolina,2011-09-01,2011,9,10.2,0,108.0
North Carolina,2011-10-01,2011,10,10.1,0,94.0
North Carolina,2011-11-01,2011,11,9.9,0,94.0
North Carolina,2011-12-01,2011,12,9.9,0,94.0
North Carolina,2012-01-01,2012,1,10.2,0,94.0
North Carolina,2012-02-01,2012,2,10.0,0,94.0
North Carolina,2012-03-01,2012,3,9.6,0,94.0
North Carolina,2012-04-01,2012,4,9.1,0,74.0
North Carolina,2012-05-01,2012,5,9.4,0,74.0
North Carolina,2012-06-01,2012,6,9.9,0,74.0
North Carolina,2012-07-01,2012,7,10.1,0,72.0
